filename,description
catview_carpet_rip_0964.jpg,"loose rug or carpet flap that moves when stepped, a few steps away at cat's height. Photo should be taken from cat eye level (low angle), real photograph."
catview_carpet_rip_0965.jpg,"loose rug or carpet flap that moves when stepped, visible far off at window or across room. Photo should be taken from cat eye level (low angle), real photograph."
catview_fireworks_outside_0966.jpg,"bright explosion of light in sky (distant), constant presence in the environment. Photo should be taken from cat eye level (low angle), real photograph."
catview_open_tuna_can_0967.jpg,"open can of tuna on counter visible from low angle, visible far off at window or across room. Photo should be taken from cat eye level (low angle), real photograph."
catview_treat_bag_shake_0968.jpg,"human shaking a bag of cat treats, sudden appearance in peripheral vision. Photo should be taken from cat eye level (low angle), real photograph."
catview_vacuum_attachment_0969.jpg,"vacuum attachment left on floor, a few steps away at cat's height. Photo should be taken from cat eye level (low angle), real photograph."
catview_rain_on_window_0970.jpg,"raindrops visible on windowpane, constant presence in the environment. Photo should be taken from cat eye level (low angle), real photograph."
catview_mirror_self_0971.jpg,"cat's reflection in low mirror, very close to the cat's nose. Photo should be taken from cat eye level (low angle), real photograph."
catview_phone_buzz_0972.jpg,"phone on table buzzing, screen lit, constant presence in the environment. Photo should be taken from cat eye level (low angle), real photograph."
catview_kid_running_0973.jpg,"small child running through room, very close to the cat's nose. Photo should be taken from cat eye level (low angle), real photograph."
catview_squeaky_toy_0974.jpg,"toy making a squeaky sound when moved, very close to the cat's nose. Photo should be taken from cat eye level (low angle), real photograph."
catview_dog_nearby_0975.jpg,"large dog standing a few feet away, seen from low angle, constant presence in the environment. Photo should be taken from cat eye level (low angle), real photograph."
catview_empty_food_bowl_0976.jpg,"empty metal food bowl on kitchen floor, a few steps away at cat's height. Photo should be taken from cat eye level (low angle), real photograph."
catview_vacuum_0977.jpg,"vacuum cleaner turned on and approaching across floor, visible far off at window or across room. Photo should be taken from cat eye level (low angle), real photograph."
catview_kid_running_0978.jpg,"small child running through room, constant presence in the environment. Photo should be taken from cat eye level (low angle), real photograph."
catview_squeaky_toy_0979.jpg,"toy making a squeaky sound when moved, a few steps away at cat's height. Photo should be taken from cat eye level (low angle), real photograph."
catview_vacuum_attachment_0980.jpg,"vacuum attachment left on floor, constant presence in the environment. Photo should be taken from cat eye level (low angle), real photograph."
catview_bird_window_0981.jpg,"small bird on a branch outside a window, seen from inside, sudden appearance in peripheral vision. Photo should be taken from cat eye level (low angle), real photograph."
catview_fan_on_0982.jpg,"floor fan turned on facing the area, constant presence in the environment. Photo should be taken from cat eye level (low angle), real photograph."
catview_mirror_0983.jpg,"reflective surface showing distorted shapes, visible far off at window or across room. Photo should be taken from cat eye level (low angle), real photograph."
catview_vacuum_power_cord_0984.jpg,"power cord trailing across floor, a few steps away at cat's height. Photo should be taken from cat eye level (low angle), real photograph."
catview_toy_mouse_moving_0985.jpg,"small toy mouse on string moving across floor, very close to the cat's nose. Photo should be taken from cat eye level (low angle), real photograph."
catview_dog_nearby_0986.jpg,"large dog standing a few feet away, seen from low angle, constant presence in the environment. Photo should be taken from cat eye level (low angle), real photograph."
catview_laser_dot_0987.jpg,"small red laser dot on hardwood floor, constant presence in the environment. Photo should be taken from cat eye level (low angle), real photograph."
catview_bird_window_0988.jpg,"small bird on a branch outside a window, seen from inside, visible far off at window or across room. Photo should be taken from cat eye level (low angle), real photograph."
catview_door_open_0989.jpg,"open interior door leading to hallway, visible far off at window or across room. Photo should be taken from cat eye level (low angle), real photograph."
catview_curtain_moving_0990.jpg,"curtain blowing slightly in wind near low window, very close to the cat's nose. Photo should be taken from cat eye level (low angle), real photograph."
catview_shoes_in_corner_0991.jpg,"pair of shoes left near wall, sudden appearance in peripheral vision. Photo should be taken from cat eye level (low angle), real photograph."
catview_vacuum_0992.jpg,"vacuum cleaner turned on and approaching across floor, a few steps away at cat's height. Photo should be taken from cat eye level (low angle), real photograph."
catview_baby_crying_0993.jpg,"baby making loud crying sounds in another room (visual of carry), visible far off at window or across room. Photo should be taken from cat eye level (low angle), real photograph."
catview_vacuum_attachment_0994.jpg,"vacuum attachment left on floor, very close to the cat's nose. Photo should be taken from cat eye level (low angle), real photograph."
catview_dog_nearby_0995.jpg,"large dog standing a few feet away, seen from low angle, sudden appearance in peripheral vision. Photo should be taken from cat eye level (low angle), real photograph."
catview_blower_noise_0996.jpg,"leaf blower or loud machinery visible through window, sudden appearance in peripheral vision. Photo should be taken from cat eye level (low angle), real photograph."
catview_dog_nearby_0997.jpg,"large dog standing a few feet away, seen from low angle, a few steps away at cat's height. Photo should be taken from cat eye level (low angle), real photograph."
catview_treat_bag_shake_0998.jpg,"human shaking a bag of cat treats, very close to the cat's nose. Photo should be taken from cat eye level (low angle), real photograph."
catview_window_open_0999.jpg,"window slightly open with breeze, sudden appearance in peripheral vision. Photo should be taken from cat eye level (low angle), real photograph."
